Id,Name,Painter,Description,Year_early,Year_late,Materials,Colors,Image
SK-C-152,"'De bleekzuchtige dame'","Samuel van Hoogstraten","'De bleekzuchtige dame'. Interieur met een zieke jonge vrouw zittend op een stoel naast een tafel voor een bedstee. Onder haar voet heeft ze een stoof, rechts zit een kat. Achter de vrouw houdt een dokter een kolk met urine tegen het licht, naast hem staat een man. Links leidt een trap naar andere kamers, boven de deur hangt een schilderij. In de achterste kamer een haard met een mantelstuk.",1660,1678,"doek,olieverf","#16120B, #4E341E, #6B5631, #978E70, #C0BA9A, #89774B, #B7A25D",http://lh3.googleusercontent.com/GcLkqp8i4m5rqu1hcgtezozUOdqJfDKryd6KGybTcvyLDqYnA8n4keCRHsgHMHvWgFlglagvrvEHzpPNauQgex9Ilg=s0
SK-A-3120,"Rivierdal","Hercules Segers","Weids landschap met een rivierdal gelegen tussen grillige bergen. In het dal verspreid enige bomen, huizen en een toren. Links op de voorgrond loopt een man.",1626,1630,"paneel,olieverf","#787A67, #59583E, #413C25, #292315, #959379, #AEA47C, #BFB58D",http://lh3.googleusercontent.com/wjqlYqwCSlkzwE6URrfoN2gBMDHpyuK7vGcKvy-dHfkhUSONuGDvycvMHQ9P7vpCp739Mrrzs9CIZWVzmOIUIbvFwY01=s0
SK-A-347,"Kasteel Bentheim","Jacob Isaacksz. van Ruisdael","Kasteel Bentheim. Het kasteel gelegen op een heuveltop, gezien van beneden bij een beek met een watervalletje, rotsen en boomstammen.",1650,1682,"doek,olieverf","#413924, #938665, #786F54, #221F15, #5F553D, #96A2A1, #B1A88C",http://lh3.googleusercontent.com/VPHjRxExAd5bGes2oNEcU9szRDvD8V4lb9pvlyc83cQ1WRO6ngIPFHvxf2o8s_ri_JlC9rmCQascqDdG11LL5VB07BQ=s0
SK-A-298,"Schildersatelier","Adriaen van Ostade","Interieur van een schildersatelier. Bij een venster zit een schilder voor een schilderij op een ezel. Hij schildert met de rechterhand geleund op een schildersstok. In het atelier zet een gezel de verven op een palet en wrijft een leerjongen verf op een steen.",1670,1675,"paneel,olieverf","",http://lh3.googleusercontent.com/FpviPECskH3o1sYiSvUbqIlZDwoSxZdJWyQ86Rho_XIKiyK8Buth2CabPg71dkFQaK3KL-2VcR0F1Ty1VSyvU_VdJDs=s0
SK-A-4717,"Tobit en Anna met het bokje","Rembrandt van Rijn","Interieur met Tobit en Anna met het bokje. Links zit de oude blinde Tobit met zijn hondje bij een vuur. Hij heeft de handen gevouwen. Rechts staat Anna met een bok in de handen. Op de achtermuur planken met huisraad, naast het venster links hangen een streng uien en een vogelkooi. Rechts boven Anna een mand in een nis. Op de grond naast Tobit ligt een kruk of wandelstok, achter hem op een stoel ligt een haspel.",1626,1626,"paneel,olieverf","#291F11, #C0B897, #A7936D, #95744B, #7D5C39, #5C3C22",http://lh3.googleusercontent.com/BMnjenYuuSThrcbfY6PUpMu9c3ZPSutlBfw3dIBt66Y6HcRvWD-LsMNIeGpcH4pVhaDlEEwmtOwYMc_Re41dCNkIXTA=s0
SK-C-200,"Boerengezelschap binnenshuis","Adriaen van Ostade","Boerengezelschap binnenshuis. Herberginterieur met op de voorgrond een gezelschap verzameld rond de haard. De mannen drinken en roken, links een meisje met een hond. Tegen de houten kast is een prent geplakt. Op de achtergrond zittende en staande boeren bij een tafel.",1661,1661,"koper,olieverf","#1A150D, #4E5448, #4C3C23, #96825B, #7D6139, #A69D7F",http://lh3.googleusercontent.com/Grt85fZE4svK5_V0IKIRpmmCIW1j-LNlPUUdRHNwWb8lFeOaevi1Ehj-1GCgM6tmbpWDin4h1ynsWsbEe9UCTm3MLA=s0
SK-A-2332,"‘De schaatsenrijders’: boerengezelschap in interieur","Adriaen van Ostade","Voorstelling bekend onder de titel 'De Schaatsenrijders'. Herberginterieur met een groep boeren die zich rond de haard hebben verzameld. Rechts een vrouw met een kind, links een staande man met de handen op de rug. Op de grond ligt een paar schaatsen. Op de voorgrond rechts een hondje en een juk, links voor het raam staat een tafeltje met brood en een kan en pijp op een krukje.",1650,1650,"paneel,olieverf","#15110B, #3D3422, #674F2F, #85734B, #918869, #A0A18B, #37464D",http://lh3.googleusercontent.com/Cq2gsr9UlxIS2nnltKw_PgH2EALLNScTfd9e3ulFNjfKYWNdKq7HEV8WVQE9bZDKtSu2Lsqtxwyb8Sm5rlLNnAiR7wc=s0
SK-A-1299,"Portret van Philippus Baldaeus en Gerrit Mossopotam","Johan de la Rocquette","Dubbelportret van de predikant Philippus Baldaeus (1632-1671) en zijn Singalese tolk-vertaler Gerrit Mossopatam in een landschap. Bij de voeten van Baldaeus drie honden.",1668,1668,"doek,olieverf","#1C170F, #3B2816, #573F24, #897649, #7F4D2A, #A39265, #B8A777",http://lh3.googleusercontent.com/7e61Jb_rAIj5wrTZndOYv1gYcVg4m3QrwGWCVOvKunM2WCaAP_JFcL42yc5A65HZDCx-dec-xNwGr304mkHXYyQ79Q0e=s0
SK-A-3340,"Man in oosterse kleding","Rembrandt van Rijn","Borstbeeld van een man in oosterse kleding, naar rechts. Op het hoofd een tulband met een gouden ketting waaraan een grote parel.",1635,1635,"paneel,olieverf","#1C1711, #483A24, #846D43, #B4A478, #C9C5AD, #A38E60, #DEDDCB",http://lh3.googleusercontent.com/4grKP_pusgY7bz3JEGhb3CXoCa9cBnwOcSphxkqr1P41pbyudgW_A3M7r72GZFdSoL5nIKJiifyOMHLV8SBtSvAFYA=s0
SK-A-3276,"Jeremia treurend over de verwoesting van Jeruzalem","Rembrandt van Rijn","Jeremia treurend over de verwoesting van Jeruzalem. De oude profeet zit op de rotsachtige helling van een berg, de hoofd steunend op de linkerhand. Op een steen naast hem liggen een gouden schaal en kan en boeken, heiligdommen uit de verwoeste tempel. Links beneden zijn de brandende gebouwen van de stad en soldaten te zien.",1630,1630,"paneel,olieverf","#2D2418, #0B0A08, #5E5545, #937F59, #7D6941, #B69E6F, #CEC4A2",http://lh3.googleusercontent.com/lLBt3A_KvwwyN7PKHJ5E8sh83JutkmQRxY928TtSVSsJ4xJ3K5RNd0bRmyTTYmIqTx3Tqtew1QvGsY_SN9PoYlQKv2E=s0
SK-A-3259,"Riviergezicht bij Deventer","Salomon van Ruysdael","Riviergezicht bij Deventer. Op het water van de IJssel varen enkele roeiboten en zeilscheepjes. Rechts zijn enkele huizen en een kerk zichtbaar tussen bomen, in de verte het profiel van de stad Deventer.",1645,1645,"doek,olieverf","#817C68, #94907E, #332A1D, #AAA489, #574F37, #716848, #CDBD94",http://lh3.googleusercontent.com/aWduXfn4-qIfFukK0dXKojAxGiogMpXQ-M7AOcRqVS4rBsmGPaxjhOsI_B7y0U5qTgSUjKrYc1NK9oo_3X-IZgmM1uw=s0
SK-A-390,"Bakker Arent Oostwaard en zijn vrouw Catharina Keizerswaard","Jan Havicksz. Steen","Portretten van de Leidse bakker Arent Oostwaard (Arend Oostwaert) en zijn vrouw Catharina Keizerswaard (Catharina Keyzerswaert) met allerlei verschillende soorten vers gebakken brood (broodjes, krakelingen, kadetten, duivekater) voor de bakkerij. In de deur van de bakkerij blaast een jongetje, waarschijnlijk hun zoontje Thaddeus, op een hoorn. Boven de deur groeien wijnranken.",1658,1658,"paneel,olieverf","#2E2619, #0D0C08, #57452A, #785E3C, #8C7D68, #A89880, #B8B5A5",http://lh3.googleusercontent.com/b13IuigD3pepqXqk2K1ggj01N2rTymj_c0gw-AIXrXRHoXfsXCkRiHgo4vY2ddrarhfDWUR1DWoqzcRpbzqMjDZeeg=s0
SK-A-351,"Gezicht op Haarlem uit het noordwesten, met de blekerijen op de voorgrond","Jacob Isaacksz. van Ruisdael","Gezicht op Haarlem uit het noordwesten, met de blekerijen op de voorgrond. Gezien vanuit de hoger gelegen duinen, de bleekvelden op de voorgrond, in de verte het profiel van de stad met de Sint Bavo.",1650,1682,"doek,olieverf","#686E6D, #261E14, #8D9CA5, #3A362B, #4B4C48, #B8BCAF, #7F5834",http://lh3.googleusercontent.com/eqI6JCsJctMqSN09hAF-8L0c-6BCntqEF-W-U7LWe6akVcIKEhhUQW1AVaX2-F0r_yTu4VJudbkPRAXnFLqOugK8vcHp=s0
SK-A-3962,"Man en vrouw bij een spinnewiel","Pieter Pietersz. (I)","Een vrouw bij een spinnewiel en een man met een kan zittend in een interieur. De vrouw heeft een haspel en een spoel in de handen, de man heeft zich naar haar toegewend met een tinnen kan in de linkerhand.",1560,1570,"paneel,olieverf","#171510, #AC9F87, #5E4A33, #C3B8A1, #857155, #482F21",http://lh3.googleusercontent.com/NfSzsZ_qp98cTgEAo3jUpSB8oRccw5VW0EQMsPJcMRBMuhzefLFTc2uLAHAgAxExx_frfGPtgEQnBiUal4IinKl4UNfu=s0
SK-A-4093,"Landschap met oude eik","Adriaen van Ostade","Landschap met oude eik. Duinachtig landschap met links de oude boom. Links zit een man langs de weg, rechts op de achtergrond gaat een herder met schapen over een weg met een stenen brug.",1640,1650,"paneel,olieverf","#6E613F, #453C27, #392814, #22160C, #978B64, #A19B7B, #684D22",http://lh3.googleusercontent.com/odbeJxTTNzFkk6HyzkNvGjjh6vzb0a93f47LtO57Kl3Ro4gxikHWh_2eZAM7-F6pYu3Z8ouJeoq2Of_GdN0ChXJfdyfs=s0
SK-A-1491,"Scènes uit het leven van Christus","anoniem","Achttien taferelen uit het leven van Christus, bekend als de Roermondse passie. Drie rijen van zes voorstellingen, bovenste rij: Verkondiging aan Maria, de Geboorte, de Besnijdenis, de Aanbidding der Koningen, de Presentatie in de tempel en de Intocht in Jeruzalem. Middelste rij: Laatste Avondmaal, het gebed in Gethsemané, het Verraad van Judas, Christus voor Pilatus, de Doornenkroning en de Geseling. Onderste rij: de Kruisdraging, Chistus aan het kruis, de Bewening, de Opstanding, de Hemelvaart van Christus en Pinksteren.",1435,1435,"doek,paneel,olieverf","#543C2A, #655E46, #827454, #251E14, #A78E5B, #D5B77D, #F5DEA2",http://lh3.googleusercontent.com/-0L5Bwo54caKj4bRzfOEIOc4EOlL3oMggPO2qddNKGNDQFyE-z_Sm9ZopMuG4xi9eNpeZneGIf1duv296ii5njmv6A=s0
SK-A-690,"Een schrijver die zijn pen versnijdt","Jan Ekels (II)","In een interieur versnijdt een schrijver zijn pen. Hij zit aan een tafel bij het venster, boven de tafel een spiegel waarin het gezicht van de man te zien is. Op tafel een inktstel, rechts ligt een jas over de stoel.",1784,1784,"paneel,olieverf","#1A1808, #3D320B, #786F24, #5B5213, #998D38, #B9A94D, #D2C161",http://lh3.googleusercontent.com/BcxC2nenF9pDMZbhbt6ugBHZnpjrbmiitLIuBlhNSQkIw9Waa8YPeRQKlyXYX_4W6pIqMOto3Vtis0A2WWGUlj2txqS5=s0
SK-A-199,"Stilleven met zilveren kan en porseleinen kom","Willem Kalf","Stilleven met een ornamentale zilveren schenkkan met deksel, een bekerschroef met een roemer met witte wijn, een Wan Li-schaal met citroenen en sinaasappelen en een horloge.",1655,1660,"doek,olieverf","#130F08, #585541, #987C35, #8B8F83, #B29D54, #BFBB8C, #D2D3C1",http://lh3.googleusercontent.com/B7qhYTP1s_5HEhs34gXA-WK5M-1E7fwSh_HC_DhSVV6lHcexGHpDdl3nZsppT5gIdvC5As2y4eVP9xfUTbFUIuZWhHw=s0
SK-A-2696,"Michiel de Ruyter en zijn familie","Juriaen Jacobsz.","Groepsportret van Michiel de Ruyter en zijn familie. Links zit Michiel Adriaensz de Ruyter, vice-admiraal van Holland ten tijde van dit portret, zijn derde vrouw Anna van Gelder (1614-87) en haar zoon uit een eerder huwelijk Jan Pauwelsz van Gelder (1647-73). De drie kinderen uit De Ruyters tweede huwelijk zijn staande voorgesteld: uiterst rechts Cornelia (1673-1720) met haar man Jan de Witte (overl. 1683), in het midden Alida (1642-79) en links Engel (1649-83) met een valk. De twee kleine dochters van het echtpaar, links Margaretha (1652-88) en rechts Anna (1655-66), spelen met hun neef Cornelis de Witte (1660-1701). Links twee honden. Het gezelschap bevindt zich in een soort tuin, links een stenen muur, rechts een fontein met een putto.",1662,1662,"doek,olieverf","#0C0B09, #3A2B1F, #6F563F, #7F7864, #958F7D, #713520, #A8A594",http://lh3.googleusercontent.com/T9S5NFpiNfO1dm3jhqYcjvBhKim1fhkkHi86df1HootPjkJuTr_qzoTOOcDAMX9BqPdPVdb6z_ZmOuSNVG0cORXzrw=s0
SK-A-142,"Maria Stuart als weduwe van Willem II","Bartholomeus van der Helst","Prinses Maria Stuart (1631-60). Weduwe van Willem II, prins van Oranje. Zittend in een armstoel, ten voeten uit. In de rechterhand een oranjeappel. Links een doorkijk naar de St. Jacobskerk te Den Haag.",1652,1652,"doek,olieverf","#3C3025, #13110F, #7B6F5C, #695841, #949187, #B6B3A6, #AD8C4E",http://lh3.googleusercontent.com/Lubq4z5-Ef8VnteoX9lNeZWI8MunGg8HLlpdubITCa-csTuxJdxtjruEgxtG06E063fvOdtdcOuMaEb3uW-Zzvn0I8U=s0
SK-C-1191,"Binnenhuis met vrouwen bij een linnenkast","Pieter de Hooch","Binnenhuis met twee vrouwen, een moeder en dochter, die gevouwen linnengoed opbergen in een linnenkast. Naast de jonge vrouw, rechts, staat een rieten wasmand en een houten blad. Bij de deur van de kamer speelt een meisje met kolfstok en bal. Rechts staat een stoel bij de trap naar boven, achter het meisje een doorkijk door het huis naar de gracht buiten. Boven de deur staat een beeldje voor een schilderij.",1663,1663,"doek,olieverf","#1E1910, #5A442B, #A27725, #B0B5A2, #D9D8B7, #8F8768",http://lh3.googleusercontent.com/7aWk-x_VNb_Y1-X8C38nVnZAgmyAGUWDmOIAYiHKVtZG55xUggHFjQ-8l49nCuF_VJFFh2W57yMJrRq2SVNctSFYL7o=s0
SK-A-4706,"De aanbidding van de drie koningen","Jacob Cornelisz. van Oostsanen","Drieluik met op het middenpaneel de aanbidding der koningen. Aan weerszijden van Maria met kind knielen de koningen. Op het linker zijpaneel aan de binnenzijde de knielende mannelijke stichter met zijn zes zonen en de heilige Hieronymus. Boven het familiewapen van Heereman, Vanolles, Zeller en Baerland. Op het rechter zijpaneel op de binnenzijde de knielende vrouwelijke stichteres en haar zeven dochters en de heilige Catharina. Boven een familiewapen, deels van Heereman. Op de buitenzijde van de zijpanelen de heilige Christophorus met familiewapen Heereman en de heilige Antonius.",1517,1517,"paneel,olieverf","#4B291C, #63533A, #938A7A, #170E07, #B6A68D, #D0C1A8, #EFE6D3",http://lh3.googleusercontent.com/T1eKSVeBcyvKn3RDO2uqD9HBwFvcHA6L1c39OppUqhmsZ3o1x2by1kKNtfNeTli0UKM30rGNz6QQ7FFX6hIBbpKffHw=s0
SK-A-2627,"Lezende oude vrouw","Gerard Dou","Oude vrouw lezend in een lectionarium; het zogenaamde portret van Rembrandts moeder, Neeltgen Willemsdr van Zuijdtbroeck. De oude vrouw houdt in haar handen een boek waarin een prent het evangelie van Lukas illustreert.",1631,1632,"paneel,olieverf","#16160F, #333124, #978150, #554221, #766840, #65532E, #ADA070",http://lh3.googleusercontent.com/_sKPy08dghdqCv99fvYQWXdnxmTyi_BZ6t31nU4NpWNky40D_GnvRLq_Juw9wTNXOi28nhBSM0wgIOIVQvUX42iWlgu5=s0
SK-A-3989,"Maria Magdalena","Carlo Crivelli","De heilige Maria Magdalena, staande met de zalfpot in de rechterhand.",1480,1480,"paneel","#8C7456, #565437, #AD9369, #472C23, #C1AF8E, #813B2E, #E1D4BB",http://lh3.googleusercontent.com/XrE3cqsL3Cpk_vo9rB99AGsFGeLdu1Qumqs8BHvKcBr16iPtsjFv2wVWgtHknJ4-HiJ-2lhxHzl2LPcKKGgLd4FCnC8=s0
SK-A-1910,"Linkervleugel van een drieluik met portret van de stichter Matelief Dammasz en de heilige Paulus (voorkant) en de Sibylla Erythraea (achterkant)","Maarten van Heemskerck","De linker zijpaneel van een drieluik. Op de buitenzijde Sybilla Erythraea (de sibille van Erythrae), zittend in een landschap met een boek in de rechterhand. Op de achtergrond een berglandschap met een stad aan een rivier. Op de binnenzijde een knielende stichter Matelief Dammasz met de heilige apostel Paulus, op de tafel de naam en wapen van de schenker. Met geïntegreerde lijst.",1564,1564,"paneel,olieverf","#A08A68, #402917, #161511, #8F6E49, #B0A489, #805333, #4C4830",http://lh3.googleusercontent.com/XQEKF5YaUJRPZwjsWebFnnnB_10ck5OLNM7jkInPGK2cxWkQ3jx2FzVVZ9CMBHqifzYQIRRi70Agt4gUkrj-oyVK0w=s0
SK-A-1591,"Portret van Abraham de Potter, zijdelakenkoopman in Amsterdam","Carel Fabritius","Portret van Abraham de Potter, zijdelakenkoopman te Amsterdam. Ten halven lijve naar rechts, de handen op de buik gevouwen.",1649,1649,"doek,olieverf","#7B6549, #5E472E, #1F180F, #928367, #ABA78E, #C6C3AB",http://lh3.googleusercontent.com/g2Rk2I1_8ltkR8Hgt-JkYoYn7w32gT0EerFk4bPEHaMvKfs3wvnylF0XdPjFzFulByTTxqalslqAAZkyPyYVmhS8XjE=s0
SK-A-793,"Insecten en vruchten","Jan van Kessel (I)","Insecten en vruchten. Een takje witte aalbessen, met verschillende soorten kevers, torren, vliegen en vlinders. In drie rijen van links naar rechts (en van boven naar beneden): zandloopkever, schrijvertje, vlieg, boktor, langpootmug, beervlinder, rups van de bonte bessenvlinder, argusvlinder, bonte bessenvlinder, vlieg, vuurwants, een haft of eendagsvlieg.",1660,1665,"koper,olieverf","#BEBCAD, #A29C87, #6E6849, #988862, #27261E, #4D402B, #823A30",http://lh3.googleusercontent.com/RQsNIfMLIMPulHqrtd0um63sxjJ5py6si2I9hTY5OMY9bN3k-QxQrN4vL-8fYFcF5N_tXq6zSH60NRIaq-Fl8U7K738S=s0
SK-A-4463,"Maria van Hongarije (1505-58), landvoogdes der Nederlanden","anoniem","Rond portret van Maria van Hongarije (1505-58), landvoogdes der Nederlanden. Buste naar rechts.",1550,1560,"paneel,olieverf,hout","#1F1C16, #67260E, #5C4A2E, #AFA688, #83775C, #D4D1C5",http://lh5.ggpht.com/FjMSrD2cE-fnYUtAdXl1BnvvoeOMehadk2JaFFy6fXjh0G0bb9ohqiGKzmPId3TGTXIbTSv6DrLCUFU7A5eifaxBK4M=s0
SK-A-3038,"Voorname vrijage","Willem Pietersz. Buytewech","Een deftig gezelschap op een terras. Twee modieus geklede stellen in een interieur. De man links aait een hond, op de grond liggen handschoenen en een degen.",1616,1620,"doek,olieverf","#473420, #645C45, #0F0F0B, #876636, #978C74, #ACA68F, #C4C0A7",http://lh3.googleusercontent.com/p78gUBjBcyVyizXeCkfNkqR28KKfdMoqAn1RjzhIYr-lmpmobd5EokNdXAK5GWk9SJ6xAQWEsX91H7MRy2ztzRgcwQ=s0
SK-A-1598,"Drieluik","Pseudo Jan Wellens de Cock","Drieluik met de kruisiging van Christus op het middenpaneel, op het linker zijpaneel een knielende mannelijke stichter met de heilige Petrus, op het rechter zijpaneel een knielende vrouwelijk stichter met de heilige Jacobus. Boven de stichters vliegen putti met de familiewapens. Gesloten toont het altaarstuk de heilige Christophorus te paard met het Christuskind op de arm, rechts een leger van duivels.",1525,1525,"paneel,olieverf","#E7E6E5, #C1BCAF, #88887C, #26241D, #464138, #766750",http://lh3.googleusercontent.com/soTHDM5Q7hnZbvtoEg0QIeGIMEAhrs86eh1L6wWp2I6Lea3wtTMp3PShmTbXp_y0_iM9pN-RH0ICR7m6-qS0yJIdbxy0=s0
SK-A-1691,"De roeping van Sint-Antonius","Aertgen Claesz. van Leyden","De roeping van Sint Antonius. Gezicht in een kerk waar een priester in een koorhemd vanuit de kansel aan het preken is tot een verzamelde menigte van zittende en staande mannen en vrouwen. Achter de priester aan de muur een schilderij van Mozes met de tien geboden. Op de voorgrond liggen bloemen gestrooid. Uiterst rechts staat de heilige Antonius als toehoorder voor een groep van vijf andere mannen (stichters?). Op de achtergrond deelt de heilige Antonius brood uit aan armen, bedelaars en kreupelen. Het kerkinterieur geeft naar achteren zicht op een oxaal met daarachter het koor met het altaar waar een drieluik staat",1530,1530,"paneel,olieverf","#384034, #705C4B, #B0B199, #AD7A61, #5D7E83, #1B1D1A, #703223",http://lh3.googleusercontent.com/v0o6NviIvmifjH5rLotTWewamQzG948GjlE8NcmO-JsLrNUfYqTr6uKAqPbMGUY37oATOwUaR2x0b5fw6c-4YI_ydgU=s0
SK-A-2290,"Een wetering bij Abcoude","Paul Joseph Constantin Gabriël","Gezicht op een wetering in een polderlandschap bij Abcoude. Rechts tussen een rijtje knotwilgen langs het water staat een man te vissen, in de verte een molen.",1878,1878,"paneel,olieverf","",http://lh4.ggpht.com/wOz-HE2EjKrDoTkCw-F1gQ49mEIva_ElapoDtLukaY1DKiw3KjoIdOGjMmKzo8W54WWGcRgrxZIfJZqy1lSX85eHYK8v=s0
SK-A-4881,"Portret van een jonge man, waarschijnlijk Simon van Alphen (1650-1730).","Nicolaes Maes","Portret van een jonge man uit de familie Van Alphen, waarschijnlijk Simon van Alphen. Kniestuk, staande geleund tegen een boom. Gebarend met de linkerhand, de rechterhand in de zij. Op de achtergrond een landschap met een waterval.",1675,1685,"olieverf,doek","#453225, #7D7065, #C0AA70, #9E9CAA, #C1C2D9, #EDEDFA, #E9DBA6",http://lh3.ggpht.com/DoGKqdRVllAdR3EBi31hiP_yyEljofJkdz0N-LTWWljAtgY5GEh0AymljBVhDZlcYJEaoaQ0rmPXfrJOJljPuUJ3RQ=s0
SK-A-1606,"Prometheus door Vulcanus geketend","Dirck van Baburen","De liggende Prometheus door Vulcanus aan grote steenblokken geketend. Rechts kijkt Mercurius lachend toe. Achter Vulcanus een adelaar.",1623,1623,"doek,olieverf","#201912, #3F3023, #5D4225, #997E54, #715331, #7F6440, #B59C71",http://lh3.googleusercontent.com/D96r7Ts1tEE-UM5KctXaqbBAc_f1OjfBu308EJKykg3MDnImGCR-TxymxzAGLt4PiPpJKKjo-nGD19ivjWzWci7iZuwf=s0
SK-C-535,"Oude vrouw in gebed, bekend als ‘Het gebed zonder end’","Nicolaes Maes","Voorstelling bekend onder de titel 'Het gebed zonder end'. Een met gevouwen handen biddende oude vrouw, zittend aan een gedekte tafel met brood, kaas, een kruik, een kom en een bord met vis. Rechts trekt een kat aan het tafelkleed. Rechts een nis in de muur met sleutels, een trechter en een zandloper.",1656,1656,"doek,olieverf","#15120F, #49311D, #68583F, #8C6B41, #A89576, #BCB094, #AE8D48",http://lh3.googleusercontent.com/ZEMErmu9f_XXUVvmeq3yI1EY8LX4pjGdETDL6AhK-6mLVwQxmx1LiFD_M-vf6iHUALMLP3UuFXREN-Zniy6qhsnHtas=s0
SK-A-4878,"Een jonge vrouw warmt haar handen boven een vuurtest, allegorie op de Winter","Caesar Boëtius van Everdingen","Een jonge vrouw haar handen warmend boven gloeiende kolen in een aardewerken vuurtest. Waarschijnlijk een allegorie op het seizoen Winter. De vrouw draagt een witte muts, oorbellen en een parelsnoer.",1644,1648,"olieverf,doek","#33281E, #504533, #13110D, #726854, #8E7B64, #9B9789, #B7B5A8",http://lh3.googleusercontent.com/5_a391jP0U75nscMAcflUCLTSfHv7idWtiBJpW3dkPzC_lgGCJFVbZVU2dqutLf2yY7DNN72PG9XZUhapNS6jWlsIpk=s0
